stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9021021483329000,Torpet,61.351873,16.555484,1,,
9021021483330000,Trolldalen,61.405637,16.562051,1,,
9021021483332000,Västra Växbo,61.401204,16.504926,1,,
9021021483333000,Vallanes,61.390318,16.413292,1,,
9021021483335000,Västerböle,61.352263,16.589845,1,,
9021021483336000,Växbo skolan,61.407406,16.543745,1,,
9021021483337000,Yxbo,61.351833,16.546362,1,,
9021021483339000,Änge,61.401726,16.574517,1,,
9021021483340000,Östra Höle,61.380012,16.623276,1,,
9021021483344000,Snatbo,61.543406,16.420772,1,,
9021021483350000,Vallsta station,61.518168,16.367495,1,,
9021021483351000,Bollnäs Norr,61.369185,16.392612,1,,
9021021483352000,Garvars,61.388513,16.403452,1,,
9021021483353000,Ol-Pers,61.406750,16.552173,1,,
9021021483356000,Iste,61.578207,16.402465,1,,
9021021483357000,Häggesta Södra,61.331427,16.410079,1,,
9021021483358000,Kilafors Herrgård,61.226519,16.571712,1,,
9021021483359000,Bulleberget,61.350298,16.652665,1,,
9021021483360000,Västansjö skola,61.205713,16.466641,1,,
9021021483361000,Korsbacken,61.543455,16.409885,1,,
9021021483362000,Brönars,61.321093,16.274591,1,,
9021021483363000,Högmyr,61.596115,16.297308,1,,
9021021483364000,Mårdnäs,61.264387,16.636505,1,,
9021021483365000,Säll-Pelles,61.291675,16.555205,1,,
9021021483366000,Stocksätter,61.329203,16.465559,1,,
9021021483367000,Tvättnäs,61.297075,16.520687,1,,
9021021483368000,Ön,61.378392,16.403034,1,,
9021021483370000,Bollnäs resecentrum,61.350483,16.392673,1,,
9021021483371000,Våggatan,61.347398,16.392260,1,,
9021021483372000,Tybergs,61.534222,16.369665,1,,
9021021483373000,Hamre,61.527847,16.363986,1,,
9021021483375000,Framnäs väg 83,61.370174,16.392107,1,,
9021021483376000,Hällbogården,61.223858,16.420972,1,,
9021021483377000,Hammaren,61.223989,16.557132,1,,
9021021483378000,Lökene,61.572824,16.479570,1,,
9021021483379000,Östergården,61.571589,16.510806,1,,
9021021483380000,Bybergs,61.570709,16.493302,1,,
9021021483381000,Erk-Pers,61.572223,16.530301,1,,
9021021483382000,Britas,61.575418,16.553680,1,,
9021021483383000,Asplunds,61.574808,16.564940,1,,
9021021483384000,Igeltjärnsviken,61.575637,16.572396,1,,
9021021483385000,Nylands,61.569650,16.405745,1,,
9021021483386000,Spesses,61.572662,16.404354,1,,
9021021483387000,Vikingavallen,61.527744,16.378118,1,,
9021021483388000,Granbergshöjden,61.330557,16.387295,1,,
9021021483391000,Jon-Jons,61.402430,16.521089,1,,
9021021483392000,Stenbomsgatan,61.350777,16.399406,1,,
9021021483393000,Lillängesvägen,61.317365,16.389254,1,,
9021021483394000,Granbergsskolan,61.333922,16.382987,1,,
9021021483395000,Kilafors ICA,61.229724,16.561979,1,,
9021021483396000,Målargatan,61.356470,16.381869,1,,
9021021483397000,Björktjäratjärn,61.360458,16.381082,1,,
9021021483398000,Ängen,61.356859,16.357296,1,,
9021021483399000,Bollnäs Hedenområdet,61.356404,16.354391,1,,
9021021483402000,Stadshuspassagen,61.346146,16.391153,1,,
9021021483403000,Varpen,61.339490,16.394672,1,,
9021021483408000,Renshammarskolan,61.358693,16.425428,1,,
9021021483414000,Tomta,61.477840,16.378328,1,,
9021021483478000,Bollnäs folkhögsskola,61.342985,16.391673,1,,
9021021483501000,Sävstaås,61.345772,16.342508,1,,
9021021483833000,Hedenvägen,61.351457,16.345931,1,,
9021021484014000,Blomberget,61.767250,16.878706,1,,
9021021484015000,Hällvägen,61.762814,16.875540,1,,
9021021484016000,Näsviken skolan,61.758196,16.869301,1,,
9021021484017000,Näsviken Centrum,61.756718,16.866618,1,,
9021021484018000,Lindefallet,61.488234,16.937049,1,,
9021021484019000,Östra Bölan,61.492969,16.943980,1,,
9021021484020000,Vedmora,61.525894,16.956122,1,,
9021021484021000,Tosätter,61.529725,16.960493,1,,
9021021484022000,Måsta,61.708183,17.072143,1,,
9021021484023000,Kymo,61.531760,16.967054,1,,
9021021484024000,Grimbo,61.535309,16.976060,1,,
9021021484025000,Enångers skola,61.544319,17.003029,1,,
9021021484026000,Enånger kiosken,61.547459,17.005163,1,,
9021021484027000,Notdragarvägen,61.551552,17.013296,1,,
9021021484028000,Kyrkmyravägen,61.548464,17.000123,1,,
9021021484029000,Enånger Oppänge,61.549328,16.999874,1,,
9021021484030000,Hålsänge,61.568938,17.025171,1,,
9021021484031000,Njöte,61.591055,17.027828,1,,
9021021484032000,Skarplycka,61.596446,17.038157,1,,
9021021484033000,Betaniavägen,61.601606,17.048027,1,,
9021021484034000,Backa,61.606463,17.054761,1,,
9021021484035000,Fegärde,61.611453,17.050815,1,,
9021021484036000,Njutånger affären,61.613649,17.050150,1,,
9021021484037000,Njutånger kyrka,61.617936,17.050510,1,,
9021021484038000,Prästtjärn,61.622959,17.053728,1,,
9021021484039000,Långviken,61.630984,17.059445,1,,
9021021484040000,Brunnsnäs,61.635404,17.073544,1,,
9021021484042000,Forsavägen,61.640903,17.076675,1,,
9021021484043000,Kryllbo,61.640305,17.083064,1,,
9021021484044000,Iggesunds bruk,61.640730,17.086647,1,,
9021021484048000,Iggesund Konsum,61.642455,17.079719,1,,
9021021484050000,Iggesund Kyrkogården,61.650056,17.083580,1,,
9021021484051000,Trekanten,61.653292,17.084015,1,,
9021021484052000,Dammsveden,61.700670,17.072289,1,,
9021021484053000,Håstaängen,61.714160,17.085682,1,,
9021021484054000,Västra vägen,61.716665,17.094202,1,,
9021021484055000,Vallvägen,61.719324,17.097679,1,,
9021021484056000,Tunbacka,61.722776,17.100964,1,,
9021021484057000,Kyrkbacken,61.725510,17.102251,1,,
9021021484058000,Hudiksvall Sjukhuset,61.729876,17.100789,1,,
9021021484059000,Hudiksvalls station,61.724895,17.108430,1,,
9021021484062000,Bowlinghallen,61.732801,17.103693,1,,
9021021484063000,Solbacka,61.737607,17.104198,1,,
9021021484064000,Sandvalla,61.742888,17.117973,1,,
9021021484065000,Ullsäter Ind,61.748118,17.120050,1,,
9021021484066000,Sanna,61.752691,17.120416,1,,
9021021484067000,Fläsbro,61.760337,17.122333,1,,
9021021484068000,Hagmyren,61.767925,17.124722,1,,
9021021484069000,Masbo,61.772521,17.126472,1,,
9021021484072000,Välsta gård,61.798992,17.170937,1,,
9021021484073000,Steg,61.839471,17.195654,1,,
9021021484074000,Silja,61.803832,17.178738,1,,
9021021484075000,Välsta,61.805429,17.185941,1,,
9021021484076000,Malsta,61.809204,17.196961,1,,
9021021484077000,Malsta skola,61.809905,17.203044,1,,
9021021484078000,Via,61.817129,17.206711,1,,
9021021484079000,Lurbacken,61.819909,17.209533,1,,
9021021484080000,Långsjön-Via,61.829066,17.229331,1,,
9021021484081000,Stamnäs,61.833239,17.255969,1,,
9021021484082000,Hudiksvall Tunavägen,61.739435,17.104483,1,,
9021021484083000,Överås,61.741458,17.099307,1,,
9021021484084000,Tunbyn,61.744013,17.089098,1,,
9021021484085000,Hälsingtuna,61.755618,17.083237,1,,
9021021484086000,Finflo,61.759284,17.075984,1,,
9021021484087000,Hällsätter,61.763479,17.058940,1,,
9021021484088000,Högs kyrka,61.766619,17.041225,1,,
9021021484091000,Baldra,61.771389,17.024687,1,,
9021021484092000,Västanåker,61.772904,17.013683,1,,
9021021484093000,Kolmo,61.773147,17.009524,1,,
9021021484094000,Hög Edsta,61.772805,17.001402,1,,
9021021484095000,Tåsta,61.772968,16.996103,1,,
9021021484096000,Hjortsta,61.767909,16.992688,1,,
9021021484097000,Högs-Hallsta,61.767060,16.985002,1,,
9021021484098000,Hög Glimsta,61.766163,16.976501,1,,
9021021484099000,Åkre,61.758556,16.911259,1,,
9021021484100000,Näsviken Skonta,61.763043,16.888692,1,,
9021021484101000,Hamreberget,61.767858,16.878936,1,,
9021021484102000,Forsadalen,61.782002,16.856820,1,,
9021021484103000,Kalvhaga,61.784868,16.848161,1,,
9021021484104000,Långby,61.787819,16.840035,1,,
9021021484105000,Simabo,61.794823,16.823738,1,,
9021021484106000,Storängen,61.812519,16.801788,1,,
9021021484107000,Backmo,61.816246,16.791531,1,,
9021021484108000,Bästdal,61.820773,16.785926,1,,
9021021484110000,Hamréns,61.822791,16.784795,1,,
9021021484111000,Bytesboden,61.826038,16.780002,1,,
9021021484112000,Räveln,61.827448,16.773480,1,,
9021021484113000,Hålsjöviken,61.827928,16.762507,1,,
9021021484114000,Hålsjö såg,61.828555,16.747077,1,,
9021021484115000,Högsved,61.829778,16.734796,1,,
9021021484116000,Lötas,61.848465,16.666783,1,,
9021021484117000,Norrbobyn,61.853839,16.653865,1,,
9021021484118000,Skrotten,61.855255,16.646857,1,,
9021021484119000,Norrbo,61.853102,16.634946,1,,
9021021484120000,Norra Långsbo,61.839715,16.604264,1,,
9021021484121000,Vedmyra,61.837295,16.602246,1,,
9021021484122000,Änga,61.831455,16.597387,1,,
9021021484123000,Sjömyra,61.825144,16.591551,1,,
9021021484124000,Näsbyn,61.815057,16.580442,1,,
9021021484125000,Delsbo Kyrka,61.814238,16.569646,1,,
9021021484126000,Ede skola,61.807057,16.552209,1,,
9021021484127000,Delsbo forngård,61.820390,16.563879,1,,
9021021484128000,Bondebo,61.834023,16.568353,1,,
9021021484129000,Svanbacken,61.837955,16.566552,1,,
9021021484130000,Berge,61.854221,16.562131,1,,
9021021484131000,Bjuråker,61.859621,16.564144,1,,
9021021484132000,Tå,61.863823,16.552373,1,,
9021021484134000,Västansjö,61.881347,16.535765,1,,
9021021484135000,Svågavägen,61.890205,16.540711,1,,
9021021484136000,Plantskolan,61.896491,16.543201,1,,
9021021484137000,Friggesund,61.897927,16.546526,1,,
9021021484138000,Strömbackavägen,61.896627,16.549634,1,,
9021021484139000,Brandstationen,61.895238,16.547565,1,,
9021021484140000,Dellengården,61.896367,16.552804,1,,
9021021484141000,Friggesunds skola,61.897695,16.554434,1,,
9021021484143000,Furulund,61.735495,17.094950,1,,
9021021484144000,Fors industriområde,61.740526,17.087703,1,,
9021021484145000,Fors,61.744211,17.087156,1,,
9021021484146000,Tunby gård,61.748923,17.088015,1,,
9021021484147000,Mo,61.758743,17.095506,1,,
9021021484148000,Slasta,61.763407,17.097671,1,,
9021021484149000,Skogsta,61.767932,17.090776,1,,
9021021484150000,Hasselbacken,61.770435,17.086144,1,,
9021021484151000,Tuna-Halsta,61.774588,17.077638,1,,
9021021484152000,Narsta,61.778625,17.067099,1,,
9021021484153000,Knösta,61.782517,17.061553,1,,
9021021484154000,Innegården,61.789594,17.048118,1,,
9021021484155000,Västerrå,61.792106,17.041318,1,,
9021021484156000,Gia,61.797112,17.029403,1,,
9021021484165000,Ridhuset,61.740901,17.140676,1,,
9021021484166000,Vii,61.744218,17.155660,1,,
9021021484167000,Fiskeby,61.741921,17.168335,1,,
9021021484168000,Tolsta,61.742397,17.180868,1,,
9021021484169000,Nordenholm,61.747604,17.204726,1,,
9021021484170000,Petter-Hanses,61.749692,17.209440,1,,
9021021484171000,Blästa,61.758278,17.205267,1,,
9021021484172000,Rogsta Ingstahemmet,61.764727,17.199442,1,,
9021021484173000,Rogsta,61.763915,17.206091,1,,
9021021484174000,Norsta,61.764755,17.226568,1,,
9021021484175000,Skottsjö,61.764023,17.239073,1,,
9021021484176000,Håcksta,61.750447,17.277823,1,,
9021021484177000,Hovsätter,61.746557,17.286497,1,,
9021021484178000,Västanbäck,61.734108,17.302268,1,,
9021021484180000,Sågede,61.725909,17.311727,1,,
9021021484181000,Hagafjärden,61.721166,17.322694,1,,
9021021484182000,Västsund,61.704064,17.380441,1,,
9021021484183000,Arnögården,61.700781,17.387287,1,,
9021021484184000,Arnöviken,61.696542,17.385993,1,,
9021021484185000,Storsand,61.629311,17.436956,1,,
9021021484186000,Hölicks camping,61.627051,17.439062,1,,
9021021484187000,Hölick,61.625441,17.437883,1,,
9021021484188000,Kuggörarna,61.699992,17.518662,1,,
9021021484189000,Vik,61.691062,17.132552,1,,
9021021484190000,Västanvik,61.686051,17.141179,1,,
9021021484191000,Sveden,61.676961,17.174747,1,,
9021021484192000,Storbyn,61.676487,17.178163,1,,
9021021484193000,Mellanbyn,61.677471,17.182098,1,,
9021021484194000,Nederberge,61.680072,17.196494,1,,
9021021484195000,Idenors-Holm,61.673692,17.214754,1,,
9021021484196000,Saltviks udde,61.673145,17.220810,1,,
9021021484197000,Enoksnäs,61.669714,17.240028,1,,
9021021484198000,Saltvik,61.672063,17.250523,1,,
9021021484199000,Söderrå,61.714541,17.063857,1,,
9021021484200000,Bäck,61.723087,16.981696,1,,
9021021484201000,Medskogsvägen,61.721364,16.978528,1,,
9021021484202000,Folkets Hus,61.719983,16.974201,1,,
9021021484203000,Sörforsa Centrum,61.718796,16.968218,1,,
9021021484204000,Bäckskogen,61.723567,16.963215,1,,
9021021484205000,Folkhögskolan-Forsavägen,61.727934,16.963681,1,,
9021021484206000,Folkhögskolan-väg 84,61.728963,16.965158,1,,
9021021484207000,Norrviksta,61.732276,16.957430,1,,
9021021484208000,Forsa kyrka,61.734317,16.936522,1,,
9021021484209000,Trogstavägen,61.736040,16.926688,1,,
9021021484210000,Medvik,61.736723,16.922152,1,,
9021021484211000,Stavåker,61.739216,16.905759,1,,
9021021484212000,Funsta,61.739901,16.896302,1,,
9021021484213000,Hillsta,61.739180,16.885357,1,,
9021021484214000,Byberg,61.741498,16.878113,1,,
9021021484215000,Bybergsvägen,61.747818,16.873222,1,,
9021021484216000,Bölevägen,61.750516,16.871384,1,,
9021021484217000,Näsviken Böle,61.751959,16.869370,1,,
9021021484218000,Getgadden,61.752277,16.852493,1,,
9021021484219000,Harsne,61.749816,16.844402,1,,
9021021484220000,Västra Veda,61.749737,16.834688,1,,
9021021484221000,Klockarsvedja,61.751979,16.828931,1,,
9021021484222000,Södra Sannäs,61.767210,16.705577,1,,
9021021484223000,Olshem,61.768871,16.697178,1,,
9021021484224000,Norra Sannäs,61.773615,16.676683,1,,
9021021484225000,Svedjavägen,61.779469,16.644389,1,,
9021021484226000,Fredriksfors,61.786311,16.616904,1,,
9021021484228000,Sunnansjö,61.796525,16.569567,1,,
9021021484229000,Torggatan,61.797884,16.560708,1,,
9021021484230000,Delsbo Torg,61.799571,16.554095,1,,
9021021484232000,Klacksvägen,61.798326,16.538650,1,,
9021021484233000,Bramsvägen,61.797011,16.519166,1,,
9021021484234000,Hammarsvall,61.797588,16.502912,1,,
9021021484235000,Österbacks,61.798706,16.496605,1,,
9021021484236000,Långede,61.801211,16.489038,1,,
9021021484237000,Långbacka,61.804387,16.467225,1,,
9021021484238000,Källarbacken,61.804983,16.453280,1,,
9021021484239000,Lången,61.806171,16.436995,1,,
9021021484240000,Långbo,61.807193,16.421464,1,,
9021021484241000,Tjärnmyrberget,61.805620,16.397519,1,,
9021021484242000,Källbergsbo,61.803956,16.383738,1,,
9021021484243000,Gryttjen,61.802371,16.299933,1,,
9021021484275000,Bergsvägen,61.727205,17.129565,1,,
9021021484276000,Bilprovningen,61.746156,17.110237,1,,
9021021484277000,Björkberg,61.729461,17.141279,1,,
9021021484278000,Blockvägen,61.741498,17.112198,1,,
9021021484282000,Hudiksvall centrum,61.727697,17.107224,1,,
9021021484283000,Lantmätarbacken,61.726250,17.135502,1,,
9021021484284000,Kristinebergs förskola,61.742585,17.114856,1,,
9021021484287000,Erik-Lars,61.727820,17.091300,1,,
9021021484288000,Fiskebyvägen,61.727681,17.135072,1,,
9021021484290000,Gräsmaln,61.724701,17.159952,1,,
9021021484294000,Hamnplan,61.726981,17.119321,1,,
9021021484296000,Helenedal,61.724743,17.140961,1,,
9021021484297000,Helenedalskiosken,61.726239,17.123640,1,,
9021021484303000,Ulvberget,61.719723,17.022723,1,,
9021021484305000,Håsta udde,61.721535,17.105924,1,,
9021021484306000,Håstaskolan,61.719063,17.091162,1,,
9021021484307000,Håstakyrkan,61.720850,17.086224,1,,
9021021484308000,Hälsocentralen,61.728661,17.112562,1,,
9021021484309000,Jakobsberg,61.728806,17.092457,1,,
9021021484312000,Karamellfabriken,61.728647,17.116762,1,,
9021021484314000,Kristineberg,61.741847,17.108465,1,,
9021021484320000,Maln,61.717763,17.178976,1,,
9021021484322000,Mariboplan,61.725482,17.086133,1,,
9021021484323000,Movägen,61.758637,17.098153,1,,
9021021484324000,Måsvägen,61.750941,17.121345,1,,
9021021484325000,Namsosplan,61.726739,17.087982,1,,
9021021484332000,Brantens väg,61.754791,17.117665,1,,
9021021484335000,Solbågen,61.744955,17.111038,1,,
9021021484336000,Starvägen,61.743913,17.119644,1,,
9021021484338000,Stormyra,61.732879,17.140480,1,,
9021021484339000,Stormyravägen,61.734240,17.136206,1,,
9021021484340000,Norra Industrivägen,61.745176,17.116063,1,,
9021021484343000,Trastvägen,61.746465,17.120207,1,,
9021021484344000,Träffpunkten,61.725779,17.138736,1,,
9021021484345000,Tärnvägen,61.749437,17.120959,1,,
9021021484346000,Hallstaåsvägen,61.757477,17.106057,1,,
9021021484349000,Vänortsvägen,61.722366,17.083412,1,,
9021021484352000,Åvik,61.719263,17.102311,1,,
9021021484353000,Björkbergs skola,61.728768,17.145184,1,,
9021021484354000,Östra skolan,61.727994,17.124112,1,,
9021021484367000,Håstavillorna,61.716022,17.094780,1,,
9021021484368000,Team Hudik Arena,61.712764,17.092905,1,,
9021021484369000,Reffelmansviken,61.708354,17.093288,1,,
9021021484370000,Stenbergsvägen,61.706750,17.095925,1,,
9021021484371000,Vindpusten,61.705115,17.096972,1,,
9021021484372000,Överberge,61.703766,17.101074,1,,
9021021484373000,Åkrestigen,61.702564,17.104842,1,,
9021021484374000,Backen,61.698074,17.112649,1,,
9021021484375000,Idenors skola,61.697277,17.120024,1,,
9021021484376000,Saltviksvägen,61.700007,17.107570,1,,
9021021484377000,Idenor,61.701195,17.102479,1,,
9021021484378000,Andtjärnsvägen,61.702577,17.093955,1,,
9021021484379000,Vij,61.706534,17.087352,1,,
9021021484380000,Visvall,61.709365,17.089832,1,,
9021021484381000,Björkallén,61.712900,17.089941,1,,
9021021484384000,Bromangymnasiet,61.743858,17.105559,1,,
9021021484385000,Iggesund centrum,61.642610,17.076556,1,,
9021021484386000,Iggesund Stengatan,61.642149,17.068198,1,,
9021021484387000,Iggesund station,61.645492,17.081184,1,,
9021021484388000,Snäckmorvägen,61.605782,17.054639,1,,
9021021484389000,Rösta,61.830830,16.722472,1,,
9021021484390000,Dellenbaden,61.856457,16.614007,1,,
9021021484391000,Näsviken väg 84,61.739671,16.883424,1,,
9021021484392000,Per-Lars,61.828801,16.751810,1,,
9021021484393000,Sivik,61.574114,17.027407,1,,
9021021484394000,Sätra,61.557801,17.014028,1,,
9021021484395000,Lars-Larsas,61.763963,16.726922,1,,
9021021484397000,Krusänga,61.783020,16.636072,1,,
9021021484399000,Bromsvallen,61.809467,17.029686,1,,
9021021484400000,Råbo,61.826710,17.033371,1,,
9021021484401000,Medskog,61.714375,17.042670,1,,
9021021484403000,Spångmyra,61.846658,16.566730,1,,
9021021484404000,Klockarvägen,61.861044,16.573052,1,,
9021021484405000,Sandböle,61.884465,16.540117,1,,
9021021484406000,Ovanåker,61.826292,16.567668,1,,
9021021484407000,Sågvägen,61.877486,16.531092,1,,
9021021484408000,Vallblomman,61.704523,17.089348,1,,
9021021484409000,Västerängsvägen,61.814780,16.556001,1,,
9021021484410000,Mogarna,61.763724,17.215080,1,,
9021021484411000,Stensövägen,61.758861,17.261446,1,,
9021021484412000,Båtmanstorpet,61.713897,17.342005,1,,
9021021484413000,Strandäng,61.828355,16.594840,1,,
9021021484414000,Gärdsänget,61.761663,16.941805,1,,
9021021484415000,Lindehallen,61.491520,16.940191,1,,
9021021484416000,Rosten,61.841107,16.689247,1,,
9021021484417000,Sjövik,61.869813,16.538151,1,,
9021021484418000,Finngatan,61.804942,16.553353,1,,
9021021484420000,Bergsgatan,61.728595,17.095740,1,,
9021021484421000,Hudikskolan,61.776875,17.124442,1,,
9021021484422000,Långgatan,61.776094,16.871170,1,,
9021021484424000,Hudiksvall Sjukhusentrén,61.729753,17.099554,1,,
9021021484425000,Östergården,61.727728,16.963598,1,,
9021021484426000,Finahuset,61.724795,17.149514,1,,
9021021484427000,Lidl,61.737672,17.088664,1,,
9021021484429000,Vargvägen,61.549072,17.009626,1,,
9021021484430000,Enångers bygdegård,61.543246,16.996481,1,,
9021021484432000,Hummelstinas,61.763045,16.960075,1,,
9021021484433000,Wålsta,61.760843,16.951887,1,,
9021021484434000,Rättars,61.482294,16.940174,1,,
9021021484435000,Lillfjärden,61.729735,17.105286,1,,
9021021484436000,Guldsmeden,61.728430,17.105704,1,,
9021021484437000,Möljen,61.727056,17.110451,1,,
9021021484438000,Böleströmmen,61.754834,16.868920,1,,
9021021484445000,Avavägen,61.812903,16.559521,1,,
9021021484448000,Norrbo kyrka,61.853287,16.639908,1,,
9021021484497000,Skålbovägen,61.720066,17.180214,1,,
9021021484829000,Malhedsvägen,61.722800,17.170631,1,,
9021021490002000,Skedlo fäbodar,62.165575,17.355490,1,,
9021021490003000,Nyråviken,62.184519,17.356402,1,,
9021021490009000,Tullgatan,62.388238,17.312315,1,,
9021021490014000,Sundsvall C Resecentrum,62.386775,17.316418,1,,
9021021490015000,Sundsvall resecentrum,62.387373,17.316738,1,,
9021021490016000,Njurundabommen,62.268535,17.377455,1,,
9021021490017000,Sundsvall Stenstan,62.391620,17.309952,1,,
9021021490025000,Sundsvall V,62.389667,17.292858,1,,
9021021580000000,Falun Knutpunkten,60.604691,15.636432,1,,
9021021580022000,Sågverket Balungstrand,60.899149,15.739679,1,,
9021021580023000,Balungstrand,60.888421,15.749794,1,,
9021021580024000,Övertänger norra,60.883027,15.749859,1,,
9021021580041000,Lamborn,60.984513,15.710000,1,,
9021021580042000,Tängerdammen,60.878082,15.750512,1,,
9021021580043000,Kraftstationen Övertänger,60.872114,15.750007,1,,
9021021580044000,Övertängersgården,60.865770,15.751196,1,,
9021021580045000,Övertänger affären,60.862485,15.750502,1,,
9021021580046000,Herrgården Övertänger,60.855548,15.751103,1,,
9021021580047000,Ols myr,60.849186,15.754646,1,,
9021021580048000,Pipargårdarna,60.845751,15.759948,1,,
9021021580049000,Sågverket Yttertänger,60.840798,15.761905,1,,
9021021580050000,Yttertänger N,60.838051,15.760603,1,,
9021021580051000,Yttertänger,60.831580,15.760594,1,,
9021021580052000,Masbacken,60.827623,15.760636,1,,
9021021580053000,Långnäs,60.820201,15.760151,1,,
9021021580054000,Betania Enviken,60.813497,15.759830,1,,
9021021580055000,Gamla brandstationen Enviken,60.804296,15.755416,1,,
9021021580056000,Enviken busstn,60.808165,15.758570,1,,
9021021580134000,Fläddran,60.705925,15.753575,1,,
9021021580200000,Nedre Rostberg,60.679182,15.686943,1,,
9021021580201000,Rostbergstjärn,60.681685,15.695425,1,,
9021021580202000,Backabro Toftbyn,60.710623,15.768037,1,,
9021021580203000,Backa Toftbyn,60.711855,15.773988,1,,
9021021580204000,Kvarntäkt övre (Toftbyn),60.727514,15.767504,1,,
9021021580205000,Kvarntäkt nedre (Toftbyn),60.723638,15.771576,1,,
9021021580206000,Gråsala,60.718569,15.778580,1,,
9021021580207000,Toftbyn,60.713642,15.782998,1,,
9021021580309000,Österå rv. 50,60.651395,15.642658,1,,
9021021580329000,Högskolan,60.614590,15.650770,1,,
9021021580336000,Hökviksvägen Bojsenburg,60.630079,15.621519,1,,
9021021580338000,Lasarettet Svärdsjögatan,60.610416,15.642957,1,,
9021021580345000,Grand hotell Falun,60.606662,15.634012,1,,
9021021580348000,Falun Resecentrum,60.603512,15.641167,1,,
9021021580349000,Hälsingberg E16,60.589605,15.708221,1,,
9021021580372000,Hökviken södra,60.634065,15.622172,1,,
9021021580544000,Manhemsvägen,60.611699,15.649962,1,,
9021021580558000,Kristinegymnasiet Falun,60.608225,15.635118,1,,
9021021580632000,Nyfäbodarna,60.934332,15.691615,1,,
9021021583315000,Ängelsfors,60.549852,16.124713,1,,
9021021584019000,Horndals Bruk station,60.295885,16.413178,1,,
9021021584147000,Krylbo resecentrum,60.129614,16.216163,1,,
9021021584330000,Fors station,60.209087,16.313714,1,,
9021021700494000,Uppsala Akademiska ing 85,59.847367,17.641383,1,,
9022021401015001,Ockelbo Björklunda,60.887894,16.783055,0,9021021401015000,A
9022021401015002,Ockelbo Björklunda,60.888105,16.782435,0,9021021401015000,B
9022021401017001,Envägen,60.898561,16.739366,0,9021021401017000,A
9022021401017002,Envägen,60.898633,16.739331,0,9021021401017000,B
9022021401018001,Finnbacken,60.899134,16.760073,0,9021021401018000,A
9022021401018002,Finnbacken,60.899233,16.760039,0,9021021401018000,B
9022021401023001,Stenbäcken västra,60.895022,16.766656,0,9021021401023000,A
9022021401023002,Stenbäcken västra,60.895256,16.766516,0,9021021401023000,B
9022021401024001,Stenbäcken östra,60.890141,16.773988,0,9021021401024000,A
9022021401024002,Stenbäcken östra,60.890924,16.772317,0,9021021401024000,B
9022021401026001,Vansbron,60.886619,16.801563,0,9021021401026000,A
9022021401026002,Vansbron,60.886681,16.801601,0,9021021401026000,B
9022021401028001,Vittersjö,60.879701,16.892881,0,9021021401028000,A
9022021401028002,Vittersjö,60.879765,16.892773,0,9021021401028000,B
9022021401035001,Bruksvägen,60.882168,16.701745,0,9021021401035000,A
9022021401035002,Bruksvägen,60.882157,16.702039,0,9021021401035000,B
9022021401042001,Jädraås Folkets hus,60.840936,16.475214,0,9021021401042000,A
9022021401042002,Jädraås Folkets hus,60.840617,16.476200,0,9021021401042000,B
9022021401045001,Gamla apoteket,60.896053,16.720372,0,9021021401045000,A
9022021401045002,Gamla apoteket,60.896809,16.720118,0,9021021401045000,B
9022021401049001,Gramre,60.829701,16.697612,0,9021021401049000,A
9022021401049002,Gramre,60.829736,16.697705,0,9021021401049000,B
9022021401051001,Gäveränge,60.898181,16.726863,0,9021021401051000,A
9022021401051002,Gäveränge,60.898322,16.728452,0,9021021401051000,B
9022021401052001,Hammarsjön,60.846384,16.705949,0,9021021401052000,A
9022021401052002,Hammarsjön,60.846599,16.706010,0,9021021401052000,B
9022021401054001,Heden,60.786013,16.722560,0,9021021401054000,A
9022021401054002,Heden,60.785840,16.722849,0,9021021401054000,B
9022021401060001,Ivantjärn,60.807076,16.533460,0,9021021401060000,A
9022021401060002,Ivantjärn,60.806924,16.533365,0,9021021401060000,B
9022021401068001,Jädraås Stationen,60.842538,16.468847,0,9021021401068000,A
9022021401068002,Jädraås Stationen,60.842412,16.468881,0,9021021401068000,B
9022021401070001,Långsjön,60.762026,16.746698,0,9021021401070000,A
9022021401070002,Långsjön,60.762143,16.746646,0,9021021401070000,B
9022021401073001,Marstrand,60.878798,16.698373,0,9021021401073000,A
9022021401073002,Marstrand,60.878833,16.698540,0,9021021401073000,B
9022021401075001,Medskogssjön,60.775277,16.726677,0,9021021401075000,A
9022021401075002,Medskogssjön,60.776823,16.726373,0,9021021401075000,B
9022021401076001,Mejeriet,60.898674,16.720337,0,9021021401076000,A
9022021401082001,Nyåbron,60.861366,16.698770,0,9021021401082000,A
9022021401082002,Nyåbron,60.860968,16.699256,0,9021021401082000,B
9022021401085004,Ockelbo station,60.892119,16.720794,0,9021021401085000,D
9022021401085005,Ockelbo station,60.891665,16.720321,0,9021021401085000,E
9022021401085024,Ockelbo station,60.892263,16.720817,0,9021021401085000,X
9022021401085044,Ockelbo station,60.891748,16.721207,0,9021021401085000,4
9022021401086001,Ockelbo kyrka,60.886066,16.714746,0,9021021401086000,A
9022021401086002,Ockelbo kyrka,60.886459,16.715015,0,9021021401086000,B
9022021401089001,Rabo,60.884121,16.712996,0,9021021401089000,A
9022021401089002,Rabo,60.883987,16.713011,0,9021021401089000,B
9022021401091001,Silverkällan,60.826547,16.699509,0,9021021401091000,A
